Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 15974320;Набор SDS plus-1 (6/6/8/10/12x160 мм, 5 шт.) Bosch 2608579120;"
    650 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sds-plus-1-6-6-8-10-12x160-mm-5-sht-bosch-2608579120-1091578/
код: 13654625;"Набор буров SDS-plus 7 шт. (5х50х110; 6х 50х110; 8х 50х110; 6х100х160; 8х100х160; 10х100х160; 12х100х160 мм) Энкор 10997";"
    850 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-7-sht-5h50h110-6h-50h110-8h-50h110-6h100h160-8h100h160-10h100h160-12h100h160-mm-enkor-10997-61310/
код: 13663901;"Набор буров (SDS-plus; 7 шт.) по бетону STAYER 2930-H7";"
    999 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-7-sht-po-betonu-stayer-2930-h7-551356/
код: 13648296;Набор буров 6 шт. (SDS+) Энкор 10996;"
    630 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-6-sht-sds-enkor-10996-549062/
код: 16068247;"Набор буров по бетону (6/8/10х160 мм; SDS-plus) VIRA 564513";"
    419 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-6-8-10h160-mm-sds-plus-vira-564513-1330552/
код: 15923825;Набор зубил и буров ЗУБР Профессионал SDS-Plus, 13 шт 29360-H13_z01;"
    2 346 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-zubil-i-burov-professional-buran-13-sht-sds-plus-zubr-29360-h13-z01-1229594/
код: 15593222;"Набор сверл по бетону (5-10 мм; SDS-PLUS; 5 шт.) Bosch 2609255541";"
    790 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-po-betonu-5-10-mm-sds-plus-5-sht-bosch-2609255541-1064808/
код: 15944111;Буры для перфоратора SDS+ набор 7 шт. Кедр 28124;"
    733 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/bury-dlya-perforatora-sds-nabor-7-sht-kedr-28124-1161613/
код: 16239790;"Набор буров по бетону (8 шт; SDS-plus) СИБИН 29312-H8";"
    799 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-8-sht-sds-plus-sibin-29312-h8-1330229/
код: 18584491;"Набор буров MX4 (7 шт; SDS+) Milwaukee 4932478626";"
    3 660 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-mx4-7-sht-sds-milwaukee-4932478626-1921113/
код: 15277806;Набор буров по бетону Kraftool 7 шт. 29310-H7;"
    2 819 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-kraftool-7-sht-29310-h7-1254978/
код: 15974322;Набор SDS plus-1 (5/6/7/8/10x160 мм, 5 шт.) Bosch 2608579285;"
    683 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sds-plus-1-5-6-7-8-10x160-mm-5-sht-bosch-2608579285-1091575/
код: 16275968;Набор долот TE-YPX SM/FM 500 мм Hilti 2241998;"
    8 988 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-dolot-te-ypx-sm-fm-500-mm-hilti-2241998-1348117/
